"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WSF2","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-27","7.16","0.00","0.0",,"60","40",,"  280","19.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-28","5.14","0.00","0.0",,"40","34",,"  310","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-29","5.37","0.39","0.0",,"46","33",,"  270","15.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-30","9.40","0.01","0.0",,"40","33",,"  290","18.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-31","6.93","0.00","0.0",,"44","31",,"  250","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-01","5.59","0.00","0.0",,"48","40",,"  260","15.0",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-02","9.17","0.21","0.0",,"41","37",,"   70","17.0","    1",,,"    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-03","10.74","0.58","0.0",,"43","39",,"   70","21.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-04","8.05","0.00","0.0",,"52","34",,"  280","23.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-05","7.83","0.00","0.0",,"34","27",,"  250","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-06","4.70","0.05","1.2",,"33","25",,"  360","10.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-07","7.61","0.32","5.1",,"26","20",,"  350","17.0","    1","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-08","8.72","0.00","0.0",,"25","16",,"  290","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-09","5.14","0.00","0.0",,"23","14",,"  250","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-10","4.70","0.00","0.0",,"46","21",,"  180","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-11","5.82","0.52","0.0",,"52","42",,"  250","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-12","7.61","0.05","0.0",,"66","47",,"  250","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-13","7.16","0.00","0.0",,"62","32",,"  300","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-14","4.25","0.12","0.6",,"34","28",,"  280","8.9","    1","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-15","4.25","0.00","0.0",,"38","30",,"  310","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-16","4.70","0.00","0.0",,"43","30",,"  250","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-17","4.92","0.35","0.0",,"42","38",,"   70","15.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-18","5.82","0.06","0.0",,"41","38",,"   60","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-19","3.58","0.00","0.0",,"49","39",,"  320","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-20","4.03","0.10","0.0",,"45","40",,"   60","10.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-21","3.80","0.00","0.0",,"49","41",,"  270","12.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-22","6.71","0.05","0.0",,"48","43",,"   60","21.0","    1","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-23","18.34","1.16","0.0",,"44","36",,"   70","33.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-24","10.07","1.18","0.0",,"38","35",,"   50","23.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-25","6.71","0.00","0.0",,"51","36",,"  310","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-26","6.71","0.02","0.0",,"56","43",,"  290","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-27","8.95","0.00","0.0",,"43","36",,"  290","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-28","7.83","0.00","0.0",,"39","34",,"  270","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-29","5.82","0.00","0.0",,"43","35",,"  260","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-30","6.26","0.00","0.0",,"37","30",,"  310","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-31","4.03","0.06","1.0",,"34","26",,"   80","12.1","    1","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-01","5.82","0.00","0.0",,"47","33",,"  260","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-02","5.37","0.00","0.0",,"45","32",,"  280","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-03","6.71","0.00","0.0",,"33","26",,"  310","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-04","8.50","0.00","0.0",,"34","22",,"  310","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-05","7.16","0.00","0.0",,"43","31",,"  230","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-06","5.14","0.00","0.0",,"49","36",,"  170","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-07","6.71","0.27","0.0",,"42","36",,"   60","15.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-08","4.70","0.03","0.0",,"62","38",,"  360","13.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-09","12.30","1.16","9.4",,"44","19",,"  310","23.0","    1","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-10","8.50","0.00","0.0",,"32","19",,"  280","16.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-11","4.03","0.00","0.0",,"48","30",,"  240","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-12","7.16","0.46","0.0",,"40","30",,"   70","17.0","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-13","12.30","0.02","0.0",,"39","31",,"  310","28.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-14","5.37","0.00","0.0",,"41","28",,"  250","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-15","6.49","0.00","0.0",,"47","35",,"  280","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-16","10.51","0.00","0.0",,"35","28",,"  310","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-17","8.50","0.00","0.0",,"41","26",,"  290","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-18","5.82","0.00","0.0",,"63","35",,"  250","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-19","5.59","0.00","0.0",,"65","53",,"  270","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-20","7.38","0.00","0.0",,"55","39",,"   60","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-21","5.82","0.00","0.0",,"47","34",,"  170","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-22","2.91","0.00","0.0",,"57","42",,"  240","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-23","3.58","0.00","0.0",,"65","44",,"  240","13.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-24","6.04","0.00","0.0",,"70","58",,"  150","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-25","6.71","0.54","0.0",,"63","44",,"  190","19.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-26","8.95","0.00","0.0",,"44","36",,"  310","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-27","5.59","0.00","0.0",,"54","35",,"  250","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-28","4.03","0.00","0.0",,"59","47",,"  160","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-01","6.04","0.12","0.0",,"70","54",,"  250","16.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-02","11.41","0.00","0.0",,"64","35",,"  270","25.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-03","8.28","0.00","0.0",,"39","24",,"  310","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-04","8.95","0.00","0.0",,"30","17",,"  310","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-05","5.37","0.00","0.0",,"37","14",,"  350","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-06","3.36","0.00","0.0",,"45","26",,"  180","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-07","4.25","0.10","0.0",,"56","42",,"  160","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-08","7.61","0.02","0.0",,"59","47",,"  250","17.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-09","8.72","0.00","0.0",,"61","47",,"  280","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-10","7.61","0.31","2.1",,"47","23",,"  310","19.9","    1","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-11","9.62","0.00","0.0",,"29","17",,"  290","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-12","8.95","0.00","0.0",,"29","19",,"  280","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-13","4.47","0.00","0.0",,"36","20",,"  170","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-14","13.42","1.97","7.6",,"32","21",,"   60","28.0","    1","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-15","11.63","0.00","0.0",,"26","20",,"  280","21.0",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-16","7.83","0.00","0.0",,"39","24",,"  290","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-17","6.49","0.00","0.0",,"47","29",,"  280","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-18","8.72","0.08","0.0",,"39","34",,"   70","19.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-19","8.28","0.00","0.0",,"47","34",,"   60","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-20","5.14","0.00","0.0",,"52","33",,"   40","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-21","4.03","0.00","0.0",,"59","42",,"  270","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-22","11.41","0.00","0.0",,"50","24",,"  310","23.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-23","4.92","0.00","0.0",,"42","23",,"  310","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-24","6.26","0.00","0.0",,"57","36",,"  250","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-25","6.71","0.01","0.0",,"62","42",,"   30","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-26","8.28","0.14","0.0",,"42","37",,"   70","18.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-27","4.25","0.26","0.0",,"53","37",,"   60","12.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-28","5.82","0.72","0.0",,"46","41",,"   70","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-29","7.83","0.00","0.0",,"60","42",,"   30","18.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-30","5.82","0.01","0.0",,"52","38",,"   60","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-31","10.29","1.51","0.0",,"43","37",,"   70","25.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-01","7.61","0.00","0.0",,"48","37",,"   70","25.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-02","5.37","0.00","0.0",,"63","40",,"  290","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-03","4.92","0.03","0.0",,"63","48",,"  170","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-04","6.93","1.18","0.0",,"51","45",,"   80","18.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-05","3.36","0.00","0.0",,"65","45",,"  120","14.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-06","9.17","0.73","0.0",,"53","40",,"   60","21.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-07","10.51","0.00","0.0",,"51","40",,"  290","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-08","8.28","0.00","0.0",,"57","40",,"  310","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-09","4.92","0.00","0.0",,"67","45",,"  240","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-10","6.04","0.00","0.0",,"74","53",,"  160","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-11","5.59","0.00","0.0",,"80","61",,"  260","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-12","2.91","0.02","0.0",,"76","58",,"   40","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-13","5.14","0.00","0.0",,"65","48",,"  350","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-14","3.80","0.00","0.0",,"66","48",,"  180","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-15","5.59","0.00","0.0",,"65","51",,"  180","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-16","7.38","0.00","0.0",,"87","59",,"  310","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-17","6.71","0.00","0.0",,"74","58",,"  360","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-18","6.93","0.00","0.0",,"65","47",,"  170","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-19","5.59","0.00","0.0",,"54","45",,"  180","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-20","4.03","0.17","0.0",,"66","50",,"  140","13.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-21","7.38","0.29","0.0",,"53","48",,"   70","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-22","3.58","0.11","0.0",,"57","49",,"   20","10.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-23","4.92","0.00","0.0",,"66","46",,"  160","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-24","3.58","0.00","0.0",,"60","48",,"   60","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-25","13.20","0.91","0.0",,"54","49",,"   70","25.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-26","4.92","0.34","0.0",,"60","53",,"   70","18.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-27","2.91","0.00","0.0",,"70","57",,"  160","16.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-28","3.13","0.00","0.0",,"85","58",,"  210","12.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-29","5.14","0.06","0.0",,"85","64",,"  280","23.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-30","6.71","0.00","0.0",,"67","52",,"   80","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-01","5.14","0.00","0.0",,"74","49",,"  180","12.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-02","7.83","0.00","0.0",,"75","62",,"  270","19.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-03","8.28","0.00","0.0",,"65","51",,"  310","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-04","5.37","0.00","0.0",,"64","47",,"  170","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-05","6.49","3.02","0.0",,"59","51",,"   70","16.1","    1","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-06","6.04","0.18","0.0",,"67","52",,"  180","15.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-07","5.59","0.01","0.0",,"56","47",,"  280","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-08","5.82","0.00","0.0",,"57","44",,"  290","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-09","4.47","0.00","0.0",,"63","47",,"   50","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-10","3.36","0.00","0.0",,"63","49",,"  330","6.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-11","3.58","0.00","0.0",,"62","51",,"  170","6.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-12","4.03","0.00","0.0",,"65","48",,"   80","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-13","7.61","1.61","0.0",,"53","45",,"   50","18.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-14","5.37","0.02","0.0",,"67","46",,"  310","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-15","8.95","0.00","0.0",,"68","53",,"  300","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-16","4.25","0.00","0.0",,"79","56",,"  300","12.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-17","5.59","0.00","0.0",,"90","65",,"  250","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-18","5.59","0.00","0.0",,"92","75",,"  250","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-19","6.26","0.00","0.0",,"91","66",,"   40","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-20","4.03","0.01","0.0",,"65","55",,"   60","16.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-21","4.03","0.00","0.0",,"69","52",,"  170","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-22","2.68","0.59","0.0",,"61","53",,"  140","10.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-23","2.24","0.00","0.0",,"69","56",,"   20","10.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-24","4.92","0.04","0.0",,"69","56",,"   60","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-25","8.05","0.58","0.0",,"59","56",,"   50","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-26","4.92","0.10","0.0",,"73","56",,"  290","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-27","3.13","0.00","0.0",,"71","59",,"  120","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-28","4.47","0.00","0.0",,"71","58",,"  160","12.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-29","5.14","0.13","0.0",,"61","56",,"   60","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-30","2.68","0.06","0.0",,"60","55",,"  160","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-31","2.46","0.03","0.0",,"75","58",,"   60","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-01","3.80","0.00","0.0",,"79","59",,"  280","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-02","4.47","0.01","0.0",,"76","57",,"  280","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-03","3.58","0.01","0.0",,"73","55",,"  300","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-04","2.24","0.09","0.0",,"70","56",,"  180","8.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-05","4.92","0.02","0.0",,"67","58",,"   70","16.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-06","7.16","0.06","0.0",,"58","52",,"   80","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-07","3.36","0.00","0.0",,"67","51",,"   50","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-08","3.80","0.00","0.0",,"69","55",,"  160","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-09","4.70","0.00","0.0",,"80","53",,"  280","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-10","3.58","0.00","0.0",,"85","66",,"  250","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-11","5.14","0.00","0.0",,"90","72",,"  270","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-12","3.80","0.00","0.0",,"93","76",,"  270","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-13","3.13","0.00","0.0",,"94","77",,"  250","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-14","4.70","0.29","0.0",,"84","69",,"   50","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-15","4.25","0.00","0.0",,"76","64",,"  170","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-16","5.14","0.00","0.0",,"68","63",,"  120","10.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-17","2.24","1.39","0.0",,"74","66",,"  170","6.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-18","3.58","0.00","0.0",,"85","70",,"  180","10.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-19","3.80","1.35","0.0",,"88","70",,"  250","13.0","    1","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-20","5.14","0.03","0.0",,"83","71",,"  290","15.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-21","4.70","0.00","0.0",,"83","71",,"  270","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-22","2.24","0.00","0.0",,"83","68",,"  240","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-23","4.92","0.04","0.0",,"83","76",,"  240","15.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-24","5.37","1.29","0.0",,"84","71",,"  290","17.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-25","2.46","0.00","0.0",,"83","68",,"  350","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-26","3.13","0.00","0.0",,"79","64",,"  270","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-27","3.58","0.18","0.0",,"77","60",,"  290","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-28","4.92","0.00","0.0",,"78","61",,"  260","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-29","5.37","0.00","0.0",,"82","68",,"  240","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-30","5.82","0.00","0.0",,"88","73",,"  230","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-01","4.03","0.23","0.0",,"85","71",,"  260","14.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-02","4.92","0.00","0.0",,"87","72",,"  270","12.1","    1",,,,,,
